"","tconst","averageRating"
"12112","tt0329632",7.2
"12113","tt0329691",4
"12114","tt0329717",5.3
"12115","tt0329767",6.9
"12116","tt0329774",4.4
"12117","tt0330069",7.2
"12118","tt0330099",5
"12119","tt0330111",5.6
"12120","tt0330136",6.8
"12121","tt0330212",5.7
"12122","tt0330229",7.7
"12123","tt0330243",8.2
"12124","tt0330247",5.5
"12125","tt0330373",7.7
"12126","tt0330501",6.2
"12127","tt0330536",7.6
"12128","tt0330539",6.3
"12129","tt0330602",6.7
"12130","tt0330691",4.9
"12131","tt0330702",7.1
"12132","tt0330793",6.5
"12133","tt0330802",7.2
"12134","tt0330843",6.9
"12135","tt0330904",7
"12136","tt0330911",7
"12137","tt0331041",6.4
"12138","tt0331072",4.1
"12139","tt0331080",7.2
"12140","tt0331231",6.3
"12141","tt0331282",6.9
"12142","tt0331338",6.3
"12143","tt0331370",7.2
"12144","tt0331468",4.9
"12145","tt0331479",2.9
"12146","tt0331508",4.8
"12147","tt0331525",6.1
"12148","tt0331632",5
"12149","tt0331639",6.1
"12150","tt0331701",6.8
"12151","tt0331811",7.2
"12152","tt0331834",5.8
"12153","tt0331933",5.4
"12154","tt0331952",5.9
"12155","tt0331953",5.7
"12156","tt0332047",6.2
"12157","tt0332136",7.2
"12158","tt0332280",7.9
"12159","tt0332285",7.2
"12160","tt0332375",6.8
"12161","tt0332379",7.1
"12162","tt0332381",6.9
"12163","tt0332422",7.1
"12164","tt0332452",7.2
"12165","tt0332605",7.2
"12166","tt0332639",7.4
"12167","tt0332658",6.9
"12168","tt0332699",6.7
"12169","tt0332706",6.7
"12170","tt0332712",4.5
"12171","tt0332743",7.1
"12172","tt0332766",6.4
"12173","tt0332831",7.1
"12174","tt0332834",6.7
"12175","tt0333388",8.3
"12176","tt0333395",8.5
"12177","tt0333645",6.8
"12178","tt0333764",7.2
"12179","tt0333766",7.5
"12180","tt0333780",4.7
"12181","tt0333847",8.1
"12182","tt0333902",7
"12183","tt0334029",7.3
"12184","tt0334405",7.6
"12185","tt0334416",8
"12186","tt0334548",7.6
"12187","tt0334725",7.1
"12188","tt0334754",7.2
"12189","tt0335013",6.4
"12190","tt0335119",6.9
"12191","tt0335121",4.8
"12192","tt0335245",6.2
"12193","tt0335266",7.8
"12194","tt0335345",7.2
"12195","tt0335351",6.3
"12196","tt0335438",6.1
"12197","tt0335559",5.6
"12198","tt0335563",6.6
"12199","tt0336264",7.6
"12200","tt0336618",4.4
"12201","tt0336678",7
"12202","tt0336910",6.3
"12203","tt0337103",5.9
"12204","tt0337563",6.1
"12205","tt0337573",7.1
"12206","tt0337578",7.5
"12207","tt0337579",5.7
"12208","tt0337585",6.6
"12209","tt0337592",5.1
"12210","tt0337595",7
"12211","tt0337610",4.8
"12212","tt0337631",6.6
"12213","tt0337640",5.5
"12214","tt0337656",5.4
"12215","tt0337659",4.2
"12216","tt0337660",5.5
"12217","tt0337692",6.1
"12218","tt0337697",5.9
"12219","tt0337708",6.8
"12220","tt0337711",5.6
"12221","tt0337717",4
"12222","tt0337721",7.4
"12223","tt0337741",6.7
"12224","tt0337744",3.4
"12225","tt0337868",7.6
"12226","tt0337876",6.1
"12227","tt0337879",5.5
"12228","tt0337881",5.6
"12229","tt0337909",6.9
"12230","tt0337917",5.2
"12231","tt0337921",6.5
"12232","tt0337930",6.7
"12233","tt0337945",4.5
"12234","tt0337960",6.8
"12235","tt0337961",6.3
"12236","tt0337971",6.6
"12237","tt0337978",7.2
"12238","tt0337996",6.6
"12239","tt0338013",8.3
"12240","tt0338075",6.1
"12241","tt0338077",6
"12242","tt0338085",6.4
"12243","tt0338086",4
"12244","tt0338094",4.9
"12245","tt0338095",6.8
"12246","tt0338096",6
"12247","tt0338097",6.6
"12248","tt0338133",6.9
"12249","tt0338135",7.7
"12250","tt0338176",6.8
"12251","tt0338188",6.5
"12252","tt0338216",5.9
"12253","tt0338309",7.8
"12254","tt0338325",5.8
"12255","tt0338337",6.3
"12256","tt0338348",6.6
"12257","tt0338357",7
"12258","tt0338427",6.4
"12259","tt0338459",4.2
"12260","tt0338466",5.8
"12261","tt0338467",6.1
"12262","tt0338512",7.1
"12263","tt0338526",6.1
"12264","tt0338564",8.1
"12265","tt0338706",6.6
"12266","tt0338751",7.5
"12267","tt0338763",4.7
"12268","tt0338828",5.9
"12269","tt0338977",6.9
"12270","tt0339034",2.1
"12271","tt0339071",6.9
"12272","tt0339135",6.3
"12273","tt0339147",5.7
"12274","tt0339149",6.7
"12275","tt0339230",6.8
"12276","tt0339291",6.8
"12277","tt0339334",5.2
"12278","tt0339357",7
"12279","tt0339385",5.8
"12280","tt0339412",5.5
"12281","tt0339419",7.2
"12282","tt0339482",6.3
"12283","tt0339489",7.1
"12284","tt0339535",8.4
"12285","tt0339553",5.9
"12286","tt0339558",6.4
"12287","tt0339579",6.5
"12288","tt0339607",4.2
"12289","tt0339642",5.2
"12290","tt0339707",7.6
"12291","tt0339727",6
"12292","tt0339736",5.5
"12293","tt0339806",6.6
"12294","tt0339827",5.9
"12295","tt0339840",5.5
"12296","tt0339918",2.6
"12297","tt0340012",7
"12298","tt0340086",6.9
"12299","tt0340110",6
"12300","tt0340137",5.6
"12301","tt0340163",6.6
"12302","tt0340178",4.1
"12303","tt0340376",6.2
"12304","tt0340377",7.7
"12305","tt0340468",7.9
"12306","tt0340855",7.3
"12307","tt0340919",5.6
"12308","tt0341266",6.5
"12309","tt0341384",6.5
"12310","tt0341455",7.5
"12311","tt0341470",6
"12312","tt0341495",5.6
"12313","tt0341555",6.7
"12314","tt0342143",6.5
"12315","tt0342150",7.9
"12316","tt0342167",6.3
"12317","tt0342172",7.8
"12318","tt0342180",7.5
"12319","tt0342213",7
"12320","tt0342258",7
"12321","tt0342272",6.6
"12322","tt0342275",7.6
"12323","tt0342300",5.9
"12324","tt0342492",7.3
"12325","tt0342508",4.9
"12326","tt0342520",6.5
"12327","tt0342570",7.8
"12328","tt0342636",7.4
"12329","tt0342689",2.6
"12330","tt0342735",7.4
"12331","tt0342739",7.3
"12332","tt0342771",5.7
"12333","tt0342777",5.8
"12334","tt0342804",8.4
"12335","tt0342882",6.4
"12336","tt0342956",7
"12337","tt0343095",5.8
"12338","tt0343121",8
"12339","tt0343135",5.9
"12340","tt0343168",7.6
"12341","tt0343172",6.6
"12342","tt0343221",7.7
"12343","tt0343449",4.3
"12344","tt0343524",6.8
"12345","tt0343594",6.7
"12346","tt0343624",6.5
"12347","tt0343660",6.8
"12348","tt0343663",6
"12349","tt0343737",6.7
"12350","tt0343818",7.1
"12351","tt0343996",6.7
"12352","tt0344273",7.2
"12353","tt0344510",7.7
"12354","tt0344604",6.6
"12355","tt0344766",6.2
"12356","tt0344854",6
"12357","tt0344936",7.3
"12358","tt0345032",7.2
"12359","tt0345043",3.8
"12360","tt0345061",6.2
"12361","tt0345074",6.3
"12362","tt0345128",7.1
"12363","tt0345177",8.4
"12364","tt0345185",6.9
"12365","tt0345549",7.6
"12366","tt0345551",7.1
"12367","tt0345561",6.3
"12368","tt0345852",4.7
"12369","tt0345853",6.4
"12370","tt0345950",7
"12371","tt0346091",7.8
"12372","tt0346094",7.7
"12373","tt0346156",6.1
"12374","tt0346336",8.5
"12375","tt0346491",5.6
"12376","tt0346513",6
"12377","tt0346631",6.7
"12378","tt0346723",6.6
"12379","tt0346765",6.9
"12380","tt0346800",7.1
"12381","tt0346900",6.3
"12382","tt0346971",4.5
"12383","tt0347016",6.9
"12384","tt0347037",5.6
"12385","tt0347048",8
"12386","tt0347105",7.4
"12387","tt0347131",6.3
"12388","tt0347149",8.2
"12389","tt0347167",5.2
"12390","tt0347203",7.2
"12391","tt0347246",7.6
"12392","tt0347304",8
"12393","tt0347330",6.7
"12394","tt0347332",7.5
"12395","tt0347369",5.5
"12396","tt0347416",5.1
"12397","tt0347449",7.3
"12398","tt0347473",7
"12399","tt0347540",6.4
"12400","tt0347618",7.3
"12401","tt0347718",7.7
"12402","tt0347791",6.2
"12403","tt0347909",7.1
"12404","tt0348121",6.9
"12405","tt0348150",6.1
"12406","tt0348214",6.2
"12407","tt0348333",6.8
"12408","tt0348505",6.2
"12409","tt0348529",4.5
"12410","tt0348551",5.6
"12411","tt0348572",6
"12412","tt0348593",6.7
"12413","tt0348656",4.5
"12414","tt0348816",7.4
"12415","tt0348836",5.8
"12416","tt0348841",5.4
"12417","tt0348847",6.4
"12418","tt0348853",6.4
"12419","tt0348876",6.6
"12420","tt0348884",6.8
"12421","tt0349079",6.1
"12422","tt0349113",1.2
"12423","tt0349116",7.4
"12424","tt0349154",6.8
"12425","tt0349159",3.2
"12426","tt0349169",5.6
"12427","tt0349205",5.8
"12428","tt0349225",6.5
"12429","tt0349260",6.1
"12430","tt0349333",6.3
"12431","tt0349416",6.7
"12432","tt0349467",5.1
"12433","tt0349683",6.3
"12434","tt0349686",6.4
"12435","tt0349691",6.8
"12436","tt0349710",6.5
"12437","tt0349825",7.5
"12438","tt0349878",7.5
"12439","tt0349889",5
"12440","tt0349903",6.5
"12441","tt0350002",7.2
"12442","tt0350028",6
"12443","tt0350193",7.5
"12444","tt0350194",5.8
"12445","tt0350232",4.1
"12446","tt0350258",7.7
"12447","tt0350261",7
"12448","tt0350774",5.8
"12449","tt0350804",5.9
"12450","tt0351278",7.1
"12451","tt0351283",6.9
"12452","tt0351299",7.6
"12453","tt0351369",6.3
"12454","tt0351459",6.7
"12455","tt0351461",7.4
"12456","tt0351770",6.8
"12457","tt0351795",5.8
"12458","tt0351817",8.1
"12459","tt0351867",5.1
"12460","tt0351887",5.5
"12461","tt0351977",6.2
"12462","tt0352248",8
"12463","tt0352277",6.6
"12464","tt0352314",7.6
"12465","tt0352332",7.3
"12466","tt0352343",7.4
"12467","tt0352465",6.8
"12468","tt0352520",6.9
"12469","tt0352526",4.1
"12470","tt0352531",6.8
"12471","tt0352561",6
"12472","tt0352621",7.3
"12473","tt0352622",6.8
"12474","tt0352925",6.2
"12475","tt0352951",6.3
"12476","tt0352994",7.4
"12477","tt0353012",4.8
"12478","tt0353014",6.8
"12479","tt0353161",5.1
"12480","tt0353324",3
"12481","tt0353351",2.2
"12482","tt0353357",5.6
"12483","tt0353400",6.2
"12484","tt0353489",6.5
"12485","tt0353496",8.6
"12486","tt0353545",1.7
"12487","tt0353671",7.1
"12488","tt0353899",6.9
"12489","tt0353962",4.9
"12490","tt0353969",8.1
"12491","tt0353975",8.9
"12492","tt0354068",4.7
"12493","tt0354234",5.4
"12494","tt0354243",6.6
"12495","tt0354356",6.7
"12496","tt0354575",7.5
"12497","tt0354595",6.2
"12498","tt0354668",7.4
"12499","tt0354696",7.3
"12500","tt0354766",5.7
"12501","tt0354899",7.3
"12502","tt0355029",7.3
"12503","tt0355295",5.9
"12504","tt0355473",4.6
"12505","tt0355611",6.3
"12506","tt0355683",7
"12507","tt0355702",7.1
"12508","tt0355857",6.3
"12509","tt0355954",5.2
"12510","tt0356150",6.6
"12511","tt0356154",5.9
"12512","tt0356159",5.5
"12513","tt0356176",6.3
"12514","tt0356201",6
"12515","tt0356298",7.6
"12516","tt0356443",5.1
"12517","tt0356446",6.8
"12518","tt0356453",7.2
"12519","tt0356470",5.9
"12520","tt0356485",7.3
"12521","tt0356614",6.5
"12522","tt0356618",5.8
"12523","tt0356634",5
"12524","tt0356680",6.3
"12525","tt0356696",6.5
"12526","tt0356721",6.7
"12527","tt0356867",6.1
"12528","tt0356910",6.5
"12529","tt0356922",6.4
"12530","tt0356982",7.7
"12531","tt0356999",6.4
"12532","tt0357037",6.4
"12533","tt0357054",5.7
"12534","tt0357110",6.7
"12535","tt0357111",5.8
"12536","tt0357169",6.6
"12537","tt0357182",5.5
"12538","tt0357277",4.7
"12539","tt0357282",8.1
"12540","tt0357283",7.6
"12541","tt0357413",7.2
"12542","tt0357470",6.1
"12543","tt0357507",4.2
"12544","tt0357567",6.7
"12545","tt0357585",4.6
"12546","tt0357608",6.2
"12547","tt0357668",6.9
"12548","tt0358082",6.3
"12549","tt0358135",6.1
"12550","tt0358146",6
"12551","tt0358148",4.6
"12552","tt0358273",7.9
"12553","tt0358284",6.8
"12554","tt0358294",4.5
"12555","tt0358349",4.5
"12556","tt0358456",8.7
"12557","tt0358500",6.4
"12558","tt0358551",1.8
"12559","tt0358559",7.3
"12560","tt0358569",7.2
"12561","tt0358590",5.8
"12562","tt0358647",7.5
"12563","tt0358670",6.7
"12564","tt0358947",8
"12565","tt0359013",5.9
"12566","tt0359078",5
"12567","tt0359144",5.3
"12568","tt0359203",7.5
"12569","tt0359254",6.6
"12570","tt0359281",7.1
"12571","tt0359423",6.8
"12572","tt0359517",4.4
"12573","tt0359564",3.7
"12574","tt0359692",7.6
"12575","tt0359715",5.7
"12576","tt0359950",7.3
"12577","tt0360009",6.6
"12578","tt0360016",5.8
"12579","tt0360025",5.8
"12580","tt0360130",6.7
"12581","tt0360139",6.1
"12582","tt0360201",6.3
"12583","tt0360216",7.3
"12584","tt0360232",5.3
"12585","tt0360323",6.4
"12586","tt0360486",7
"12587","tt0360717",7.2
"12588","tt0360839",6.9
"12589","tt0360845",7
"12590","tt0360916",2.7
"12591","tt0360946",6.8
"12592","tt0361089",5.6
"12593","tt0361127",7.2
"12594","tt0361309",6.3
"12595","tt0361322",6.7
"12596","tt0361399",4.8
"12597","tt0361411",6.2
"12598","tt0361467",4.6
"12599","tt0361498",3.9
"12600","tt0361500",4.4
"12601","tt0361596",7.5
"12602","tt0361620",5
"12603","tt0361661",6.5
"12604","tt0361668",7.1
"12605","tt0361693",6.4
"12606","tt0361696",5.9
"12607","tt0361715",7.3
"12608","tt0361748",8.3
"12609","tt0361805",5.7
"12610","tt0361841",5.3
"12611","tt0361862",7.7
"12612","tt0361925",5.2
"12613","tt0362004",6.8
"12614","tt0362120",5.1
"12615","tt0362129",5.9
"12616","tt0362165",2.2
"12617","tt0362174",6.5
"12618","tt0362225",7.5
"12619","tt0362227",7.3
"12620","tt0362246",6.5
"12621","tt0362269",7.1
"12622","tt0362270",7.3
"12623","tt0362387",6.9
"12624","tt0362417",6.8
"12625","tt0362478",5.6
"12626","tt0362496",7.4
"12627","tt0362511",4.6
"12628","tt0362526",6.4
"12629","tt0362538",5.5
"12630","tt0362590",6.2
"12631","tt0362771",6.1
"12632","tt0362804",6.3
"12633","tt0362832",6.5
"12634","tt0362873",4.9
"12635","tt0363029",6.1
"12636","tt0363056",7.2
"12637","tt0363060",7.7
"12638","tt0363095",6.4
"12639","tt0363143",4.8
"12640","tt0363163",8.2
"12641","tt0363226",7.6
"12642","tt0363235",6.9
"12643","tt0363240",5.7
"12644","tt0363249",6.7
"12645","tt0363276",5.6
"12646","tt0363277",5.2
"12647","tt0363282",4.9
"12648","tt0363290",6
"12649","tt0363303",6.9
"12650","tt0363473",6.7
"12651","tt0363475",6.1
"12652","tt0363504",6.1
"12653","tt0363510",8.4
"12654","tt0363532",7.1
"12655","tt0363547",7.3
"12656","tt0363579",6.7
"12657","tt0363589",7.2
"12658","tt0363768",6.6
"12659","tt0363771",6.9
"12660","tt0363780",7
"12661","tt0363988",6.6
"12662","tt0364045",6.2
"12663","tt0364079",6.4
"12664","tt0364093",6.7
"12665","tt0364109",6
"12666","tt0364120",6.5
"12667","tt0364343",6.2
"12668","tt0364376",3.5
"12669","tt0364385",6.7
"12670","tt0364435",5.7
"12671","tt0364447",6.1
"12672","tt0364457",4.7
"12673","tt0364484",8.6
"12674","tt0364517",7.7
"12675","tt0364556",7.2
"12676","tt0364569",8.4
"12677","tt0364604",4.2
"12678","tt0364621",4.7
"12679","tt0364647",8.3
"12680","tt0364725",6.7
"12681","tt0364745",5.9
"12682","tt0364751",5.9
"12683","tt0364930",7.2
"12684","tt0364955",6.3
"12685","tt0364961",7
"12686","tt0364970",5.6
"12687","tt0365020",6.7
"12688","tt0365089",7.4
"12689","tt0365100",5
"12690","tt0365109",7.5
"12691","tt0365125",5.1
"12692","tt0365135",7.4
"12693","tt0365183",6.9
"12694","tt0365190",6.8
"12695","tt0365262",4.2
"12696","tt0365265",5.9
"12697","tt0365289",6.3
"12698","tt0365296",6.8
"12699","tt0365376",7.2
"12700","tt0365402",6.9
"12701","tt0365478",5.6
"12702","tt0365479",7
"12703","tt0365480",4.7
"12704","tt0365485",6.8
"12705","tt0365514",6.6
"12706","tt0365653",3.1
"12707","tt0365675",6.4
"12708","tt0365686",6.5
"12709","tt0365737",6.9
"12710","tt0365748",8
"12711","tt0365763",6.9
"12712","tt0365770",3.1
"12713","tt0365810",6.6
"12714","tt0365830",6.8
"12715","tt0365847",6.2
"12716","tt0365880",3.6
"12717","tt0365885",6.9
"12718","tt0365907",6.5
"12719","tt0365914",6.7
"12720","tt0365929",5.5
"12721","tt0365938",6.2
"12722","tt0365957",3.6
"12723","tt0365960",7.3
"12724","tt0366137",7
"12725","tt0366174",4.6
"12726","tt0366227",7.5
"12727","tt0366276",5.8
"12728","tt0366287",6.9
"12729","tt0366292",6.2
"12730","tt0366416",7
"12731","tt0366450",5.6
"12732","tt0366518",5.7
"12733","tt0366526",6.6
"12734","tt0366527",6.4
"12735","tt0366532",7.5
"12736","tt0366544",6.1
"12737","tt0366548",6.5
"12738","tt0366551",7.1
"12739","tt0366596",4.6
"12740","tt0366598",5.7
"12741","tt0366621",7.6
"12742","tt0366627",7.1
"12743","tt0366668",7.5
"12744","tt0366721",7.9
"12745","tt0366762",3.5
"12746","tt0366777",6.9
"12747","tt0366780",6.9
"12748","tt0366808",6.9
"12749","tt0366840",8.1
"12750","tt0366854",6.2
"12751","tt0366905",7
"12752","tt0366943",7.4
"12753","tt0366985",2.7
"12754","tt0366996",7.2
"12755","tt0367000",5
"12756","tt0367027",6.5
"12757","tt0367082",7
"12758","tt0367085",4.4
"12759","tt0367088",4.1
"12760","tt0367089",7.4
"12761","tt0367097",6.7
"12762","tt0367110",8.3
"12763","tt0367153",5.3
"12764","tt0367174",6.8
"12765","tt0367188",7.4
"12766","tt0367195",7.1
"12767","tt0367204",5.6
"12768","tt0367232",5.6
"12769","tt0367478",5.8
"12770","tt0367479",6.3
"12771","tt0367495",8.9
"12772","tt0367594",6.7
"12773","tt0367602",6
"12774","tt0367628",2.1
"12775","tt0367631",5.3
"12776","tt0367652",4.6
"12777","tt0367655",7
"12778","tt0367790",7.4
"12779","tt0367859",7.7
"12780","tt0367882",6.2
"12781","tt0367913",6.4
"12782","tt0367959",6.2
"12783","tt0367975",7.5
"12784","tt0368008",6.6
"12785","tt0368089",5.5
"12786","tt0368222",6.3
"12787","tt0368226",3.6
"12788","tt0368249",5.1
"12789","tt0368259",4.6
"12790","tt0368287",7.4
"12791","tt0368296",5.1
"12792","tt0368309",6.8
"12793","tt0368314",7.1
"12794","tt0368343",4.8
"12795","tt0368375",5.9
"12796","tt0368400",8
"12797","tt0368447",6.5
"12798","tt0368563",5.6
"12799","tt0368571",6.3
"12800","tt0368578",4.6
"12801","tt0368580",3.5
"12802","tt0368619",7.6
"12803","tt0368658",7.2
"12804","tt0368667",7.9
"12805","tt0368668",3.2
"12806","tt0368688",5.2
"12807","tt0368709",6.4
"12808","tt0368711",8
"12809","tt0368726",5.5
"12810","tt0368745",7.3
"12811","tt0368774",6.6
"12812","tt0368794",7
"12813","tt0368891",6.9
"12814","tt0368909",7.2
"12815","tt0368913",7.4
"12816","tt0368933",5.8
"12817","tt0368954",7.3
"12818","tt0368962",7.7
"12819","tt0368975",5.4
"12820","tt0369053",6.5
"12821","tt0369060",7.4
"12822","tt0369226",2.3
"12823","tt0369258",7.7
"12824","tt0369295",6.2
"12825","tt0369339",7.5
"12826","tt0369359",4.8
"12827","tt0369436",5.6
"12828","tt0369441",6.1
"12829","tt0369516",3.3
"12830","tt0369523",7.3
"12831","tt0369610",7
"12832","tt0369672",7.2
"12833","tt0369702",8
"12834","tt0369735",5.5
"12835","tt0369738",4.3
"12836","tt0369901",7.5
"12837","tt0369994",6.1
"12838","tt0370032",4.4
"12839","tt0370082",6
"12840","tt0370242",6.6
"12841","tt0370244",7.3
"12842","tt0370263",5.6
"12843","tt0370477",6.8
"12844","tt0370919",5.6
"12845","tt0370969",6.6
"12846","tt0370986",7.7
"12847","tt0371246",6.4
"12848","tt0371257",6.9
"12849","tt0371280",7.6
"12850","tt0371530",6.5
"12851","tt0371552",6
"12852","tt0371589",6.8
"12853","tt0371606",5.8
"12854","tt0371683",5.3
"12855","tt0371710",6.4
"12856","tt0371724",6.8
"12857","tt0371746",7.9
"12858","tt0371775",3.9
"12859","tt0371853",4
"12860","tt0371878",6.1
"12861","tt0371907",5.6
"12862","tt0371922",5.8
"12863","tt0371939",6.6
"12864","tt0372122",6
"12865","tt0372166",6.9
"12866","tt0372183",7.8
"12867","tt0372237",5.9
"12868","tt0372238",5.4
"12869","tt0372279",7.6
"12870","tt0372303",5.2
"12871","tt0372321",7.1
"12872","tt0372334",7
"12873","tt0372359",6.2
"12874","tt0372366",7
"12875","tt0372461",6
"12876","tt0372478",7.4
"12877","tt0372504",5.2
"12878","tt0372532",6.1
"12879","tt0372588",7.2
"12880","tt0372594",6.5
"12881","tt0372782",6.4
"12882","tt0372784",8.3
"12883","tt0372806",7.2
"12884","tt0372814",6.3
"12885","tt0372824",7.9
"12886","tt0372873",3.6
"12887","tt0372884",5.8
"12888","tt0372937",6.5
"12889","tt0373024",7.2
"12890","tt0373051",5.8
"12891","tt0373074",7.8
"12892","tt0373175",7.4
"12893","tt0373283",6.8
"12894","tt0373389",7.6
"12895","tt0373416",4.1
"12896","tt0373445",5.5
"12897","tt0373450",6.5
"12898","tt0373469",7.6
"12899","tt0373690",5.4
"12900","tt0373712",5.3
"12901","tt0373747",7.4
"12902","tt0373762",4.3
"12903","tt0373796",7.3
"12904","tt0373856",7.9
"12905","tt0373861",7.5
"12906","tt0373883",6.1
"12907","tt0373889",7.5
"12908","tt0373908",3.1
"12909","tt0373926",6.4
"12910","tt0373941",7
"12911","tt0373981",7.7
"12912","tt0374089",6
"12913","tt0374102",5.7
"12914","tt0374128",6.4
"12915","tt0374170",1.7
"12916","tt0374180",5.3
"12917","tt0374184",6.7
"12918","tt0374248",7
"12919","tt0374252",5.5
"12920","tt0374262",6.6
"12921","tt0374271",7.1
"12922","tt0374273",5.4
"12923","tt0374277",6.6
"12924","tt0374279",7.1
"12925","tt0374294",6.4
"12926","tt0374298",7.1
"12927","tt0374308",6.2
"12928","tt0374330",6.4
"12929","tt0374339",7
"12930","tt0374345",7.4
"12931","tt0374506",7.4
"12932","tt0374536",4.8
"12933","tt0374546",8.1
"12934","tt0374563",4.7
"12935","tt0374569",6.9
"12936","tt0374583",6.9
"12937","tt0374584",6.2
"12938","tt0374627",4
"12939","tt0374639",6.6
"12940","tt0374764",5.2
"12941","tt0374848",6.1
"12942","tt0374853",6.1
"12943","tt0374887",8.2
"12944","tt0374900",6.9
"12945","tt0375063",7.5
"12946","tt0375066",7.4
"12947","tt0375100",4.6
"12948","tt0375104",6.7
"12949","tt0375154",6.8
"12950","tt0375173",6.2
"12951","tt0375210",5.5
"12952","tt0375222",4.7
"12953","tt0375233",6.9
"12954","tt0375568",6.3
"12955","tt0375571",7.8
"12956","tt0375611",8.2
"12957","tt0375679",7.8
"12958","tt0375735",6.4
"12959","tt0375782",5.4
"12960","tt0375785",5.8
"12961","tt0375824",6
"12962","tt0375878",8
"12963","tt0375909",3.5
"12964","tt0375912",7.4
"12965","tt0375920",6.4
"12966","tt0376006",5.4
"12967","tt0376076",8.4
"12968","tt0376105",5.2
"12969","tt0376108",5.1
"12970","tt0376127",8.2
"12971","tt0376136",6.2
"12972","tt0376144",7.4
"12973","tt0376181",6.8
"12974","tt0376196",5.8
"12975","tt0376479",6.1
"12976","tt0376541",7.3
"12977","tt0376543",6.2
"12978","tt0376568",6.1
"12979","tt0376650",5.4
"12980","tt0376717",2.9
"12981","tt0376720",4.9
"12982","tt0376827",5.9
"12983","tt0376873",5.4
"12984","tt0376874",5.1
"12985","tt0376890",6.1
"12986","tt0376961",7
"12987","tt0376968",8
"12988","tt0376994",6.7
"12989","tt0377008",6.4
"12990","tt0377029",6.4
"12991","tt0377031",7.5
"12992","tt0377057",5.3
"12993","tt0377062",6.1
"12994","tt0377071",4.5
"12995","tt0377079",6.2
"12996","tt0377084",7
"12997","tt0377091",7.3
"12998","tt0377092",7
"12999","tt0377107",6.8
"13000","tt0377109",5.4
"13001","tt0377131",7
"13002","tt0377309",5
"13003","tt0377321",7.6
"13004","tt0377471",5.7
"13005","tt0377556",7.1
"13006","tt0377569",7.1
"13007","tt0377651",6.4
"13008","tt0377701",7
"13009","tt0377713",5.7
"13010","tt0377744",4.7
"13011","tt0377749",5.7
"13012","tt0377752",7.8
"13013","tt0377800",6.7
"13014","tt0377818",5.1
"13015","tt0377834",6.2
"13016","tt0377935",6.7
"13017","tt0377981",6
"13018","tt0377992",7.7
"13019","tt0378072",7
"13020","tt0378109",5.8
"13021","tt0378194",8
"13022","tt0378215",7.4
"13023","tt0378262",6.7
"13024","tt0378284",7.8
"13025","tt0378357",6.8
"13026","tt0378361",6.4
"13027","tt0378378",6.2
"13028","tt0378407",6.5
"13029","tt0378417",5.7
"13030","tt0378428",5.8
"13031","tt0378453",6.7
"13032","tt0378549",7
"13033","tt0378565",5.5
"13034","tt0378661",5.9
"13035","tt0378773",5.1
"13036","tt0378793",7.4
"13037","tt0378848",5.8
"13038","tt0378879",7.7
"13039","tt0378889",6.3
"13040","tt0378897",7.6
"13041","tt0378898",5.5
"13042","tt0378906",7.5
"13043","tt0378936",7
"13044","tt0378947",6.5
"13045","tt0379063",6.8
"13046","tt0379065",5.4
"13047","tt0379158",7.5
"13048","tt0379184",6.5
"13049","tt0379199",6.6
"13050","tt0379217",7.1
"13051","tt0379225",8.1
"13052","tt0379240",5.3
"13053","tt0379265",6.4
"13054","tt0379269",8.3
"13055","tt0379270",5.9
"13056","tt0379296",6.8
"13057","tt0379306",6.5
"13058","tt0379357",7.9
"13059","tt0379370",8.2
"13060","tt0379461",6.5
"13061","tt0379473",6.3
"13062","tt0379484",6.6
"13063","tt0379487",5.7
"13064","tt0379557",8.1
"13065","tt0379576",7
"13066","tt0379577",6.8
"13067","tt0379593",6.9
"13068","tt0379708",4.1
"13069","tt0379713",6.9
"13070","tt0379725",7.4
"13071","tt0379730",8
"13072","tt0379765",6.5
"13073","tt0379786",7.9
"13074","tt0379865",6
"13075","tt0379889",7.1
"13076","tt0379918",6.6
"13077","tt0379976",5.9
"13078","tt0380066",5.7
"13079","tt0380164",5.8
"13080","tt0380249",6.9
"13081","tt0380268",7.9
"13082","tt0380277",3.6
"13083","tt0380311",6.2
"13084","tt0380349",5.8
"13085","tt0380366",7.2
"13086","tt0380389",6.7
"13087","tt0380419",7
"13088","tt0380420",5.4
"13089","tt0380473",6.9
"13090","tt0380485",7.6
"13091","tt0380510",6.7
"13092","tt0380599",6.9
"13093","tt0380609",6.2
"13094","tt0380615",7.4
"13095","tt0380620",5.5
"13096","tt0380623",5.5
"13097","tt0380687",5.3
"13098","tt0380726",5.4
"13099","tt0380736",6.8
"13100","tt0380758",7.6
"13101","tt0380798",6.5
"13102","tt0380817",6.4
"13103","tt0381006",4.7
"13104","tt0381061",8
"13105","tt0381104",5
"13106","tt0381111",6.1
"13107","tt0381270",6.5
"13108","tt0381292",6.3
"13109","tt0381348",7.2
"13110","tt0381392",5.1
"13111","tt0381429",6.8
"13112","tt0381442",6.4
"13113","tt0381505",6.6
"13114","tt0381637",7.7
"13115","tt0381668",7.3
"13116","tt0381681",8.1
"13117","tt0381682",4.6
"13118","tt0381690",6.4
"13119","tt0381707",5.5
"13120","tt0381716",6.6
"13121","tt0381717",6.8
"13122","tt0381838",7.4
"13123","tt0381849",7.7
"13124","tt0381936",7.2
